contig,gene,intron,conf,strand
9882,721.9,132.533333333,98.8906666667,0.8
9883,897.854545455,62.5272727273,99.3989090909,0.709090909091
9887,909.0,151.413333333,98.0049333333,0.786666666667
9888,1084.37931034,64.0,99.6775862069,0.758620689655
9889,959.12,61.72,99.3344,0.86
9891,949.3,151.4,98.2085,0.666666666667
9892,1129.83636364,116.272727273,98.8567272727,0.709090909091
9894,1006.36170213,31.7021276596,99.2527659574,0.63829787234
9895,805.204081633,101.551020408,99.5736734694,0.632653061224
9897,876.842857143,129.657142857,97.5285714286,0.628571428571
9899,4007.125,83.75,99.99375,1.0
9901,1200.02439024,222.658536585,98.3914634146,0.585365853659
9902,880.4,133.585714286,99.6681428571,0.628571428571
9904,1296.44,218.48,99.6344,0.48
9905,855.5,199.3,97.92925,0.675
9907,1040.84,63.52,99.9956,0.8
9910,1188.64516129,77.2580645161,99.95,0.774193548387
9913,731.157894737,128.561403509,97.2238596491,0.789473684211
9917,800.1875,183.75,97.780625,0.6875
9919,833.12,203.56,93.8344,0.64
9921,1199.8,95.4,99.745,0.8
9922,895.796610169,82.3728813559,98.8296610169,0.813559322034
9924,1052.5106383,149.255319149,99.9127659574,0.68085106383
9927,868.137931034,109.045977011,98.0262068966,0.804597701149
9929,1153.35294118,122.823529412,99.8978431373,0.686274509804
9930,741.208333333,239.222222222,96.4280555556,0.638888888889
9931,1093.0,138.027777778,99.8636111111,0.555555555556
9934,1011.90909091,30.012987013,99.8693506494,0.844155844156
9936,835.67961165,110.689320388,99.0499029126,0.844660194175
9939,899.225,73.6625,99.382625,0.7375
9942,975.111111111,111.333333333,97.9496296296,0.592592592593
9944,1030.41935484,196.64516129,97.9590322581,0.612903225806
9948,975.2,140.828571429,98.8774285714,0.571428571429
9951,1155.2972973,95.5945945946,99.9994594595,0.945945945946
9954,988.949152542,84.9830508475,99.9944067797,0.796610169492
9955,844.15625,216.53125,98.93328125,0.84375
9961,1068.15384615,128.256410256,98.3423076923,0.820512820513
9963,892.534482759,154.74137931,99.3884482759,0.775862068966
9964,837.086956522,81.1884057971,98.2826086957,0.782608695652
9966,946.134615385,92.5192307692,97.9980769231,0.826923076923
9968,829.586206897,93.775862069,99.9418965517,0.793103448276
9969,961.281690141,81.4788732394,99.9023943662,0.718309859155
9971,967.892857143,94.1428571429,96.1275,0.75
9976,776.96,116.92,98.6234,0.72
9977,937.131578947,57.1052631579,99.6855263158,0.815789473684
9978,930.285714286,128.428571429,99.6542857143,0.892857142857
9980,1019.45454545,121.121212121,99.3906060606,0.636363636364
9982,817.423076923,78.8461538462,99.9957692308,0.653846153846
9984,941.727272727,69.1212121212,99.9954545455,0.787878787879
9987,770.310344828,102.517241379,97.8796551724,0.862068965517
9989,902.527027027,92.3783783784,98.2414864865,0.824324324324
9991,1241.19354839,122.419354839,99.1712903226,0.645161290323
9993,760.155339806,140.650485437,99.1966990291,0.52427184466
9997,829.217391304,123.391304348,99.9513043478,0.478260869565
10000,865.9,101.2,99.9333333333,0.6
10001,927.431818182,106.568181818,99.8679545455,0.693181818182
10004,1043.52173913,171.347826087,99.447173913,0.652173913043
10005,822.0,144.5,96.0897916667,0.666666666667
10011,1512.5483871,104.870967742,99.814516129,0.741935483871
10016,1065.07692308,228.205128205,99.6241025641,0.615384615385
10018,653.0,171.318181818,95.3459090909,0.909090909091
10019,943.28,151.92,99.9776,0.72
10021,959.068181818,49.8181818182,98.7473863636,0.75
10022,1039.86956522,92.2608695652,99.9891304348,0.608695652174
10025,1067.33333333,88.9259259259,99.9703703704,0.777777777778
10028,1134.02631579,104.789473684,98.7555263158,0.631578947368
10030,1060.08064516,101.903225806,99.3390322581,0.741935483871
10031,1078.46835443,105.139240506,99.8834177215,0.746835443038
10032,851.852631579,70.0105263158,98.9888421053,0.842105263158
10038,948.909090909,86.3939393939,98.6509090909,0.848484848485
10040,936.306451613,128.032258065,96.5535483871,0.693548387097
10045,752.130434783,106.913043478,99.9643478261,0.521739130435
10047,879.0,101.104166667,99.5697916667,0.770833333333
10049,648.391304348,150.724637681,96.6195652174,0.768115942029
10051,768.914285714,85.5047619048,98.321047619,0.790476190476
10052,855.6875,161.1875,96.6965625,0.625
10053,901.571428571,97.3333333333,99.9985714286,0.904761904762
10054,860.52173913,6.08695652174,99.9569565217,0.695652173913
10055,722.290322581,68.3225806452,96.9883870968,0.645161290323
10056,855.99009901,35.702970297,99.0611881188,0.851485148515
10060,966.961538462,178.076923077,98.9153846154,0.769230769231
10061,992.090909091,56.8484848485,99.9957575758,0.727272727273
10065,985.46835443,148.860759494,97.9143037975,0.607594936709
10068,889.914285714,90.9428571429,99.8897142857,0.828571428571
10070,728.9,202.86,98.7734,0.66
10072,810.382022472,52.3258426966,98.851011236,0.775280898876
10073,926.038461538,168.833333333,97.8751282051,0.628205128205
10075,899.333333333,115.518518519,99.8325925926,0.740740740741
10077,831.157142857,278.457142857,94.6027142857,0.728571428571
10082,1046.48648649,197.567567568,99.4218918919,0.594594594595
10083,955.946428571,57.8214285714,99.5728571429,0.892857142857
10084,1034.11111111,88.0,99.9503703704,0.703703703704
10085,780.323529412,125.176470588,98.5289215686,0.637254901961
10086,881.347826087,95.0579710145,99.6260869565,0.782608695652
10090,956.875,103.5,99.9229166667,0.645833333333
10091,1074.1625,75.4,99.91375,0.7875
10092,815.625,247.645833333,96.5564583333,0.791666666667
10093,959.574468085,99.3617021277,99.9465957447,0.723404255319
10098,951.090909091,127.4,99.5536363636,0.763636363636
10099,989.6875,214.416666667,99.6402083333,0.6875
10101,884.470588235,119.607843137,99.8352941176,0.607843137255
10111,856.754098361,137.393442623,97.6314754098,0.688524590164
10112,1423.59090909,103.704545455,97.7584090909,0.659090909091
10113,822.247191011,106.224719101,99.3485393258,0.752808988764
10115,723.833333333,37.5972222222,99.7255555556,0.652777777778
10116,1069.09090909,113.666666667,98.0327272727,0.69696969697
10117,811.844827586,130.620689655,96.0953448276,0.706896551724
10118,921.846153846,85.7538461538,98.7290769231,0.769230769231
10119,840.9,115.3,98.6836666667,0.8
10122,1008.56818182,99.7727272727,99.8986363636,0.681818181818
10124,1015.15,119.266666667,99.8781666667,0.666666666667
10125,1040.26865672,158.76119403,96.6652238806,0.671641791045
10126,917.4,104.8,99.9926666667,0.633333333333
10127,1141.60526316,135.289473684,98.7526315789,0.657894736842
10128,909.571428571,109.75,98.0810714286,0.738095238095
10129,974.612244898,76.2448979592,99.2848979592,0.714285714286
10135,885.285714286,80.0571428571,99.9762857143,0.8
10138,846.344827586,93.5517241379,99.6317241379,0.758620689655
10140,1109.23076923,127.615384615,99.2919230769,0.5
10141,1129.05555556,94.8888888889,99.6101851852,0.722222222222
10142,949.322580645,73.9193548387,99.8090322581,0.677419354839
10144,709.777777778,111.407407407,99.6411111111,0.62962962963
10148,1025.97183099,204.408450704,99.0230985915,0.69014084507
10149,649.586206897,69.4137931034,94.7034482759,0.862068965517
10153,1014.95,188.35,98.663,0.675
10157,1065.5,85.8414634146,99.4757317073,0.829268292683
10160,926.157894737,85.5578947368,99.9837894737,0.747368421053
10165,735.666666667,94.1944444444,96.2809722222,0.680555555556
10166,1053.8,122.65,99.547625,0.725
10171,1028.35294118,56.0588235294,99.9941176471,0.705882352941
10172,961.62962963,157.074074074,99.0879012346,0.555555555556
10174,977.264705882,67.2352941176,98.3147058824,0.735294117647
10175,990.706896552,120.068965517,99.5924137931,0.603448275862
10176,954.636363636,124.090909091,98.9022727273,0.909090909091
10178,1103.44,121.2,99.9216,0.76
10184,970.428571429,80.9365079365,99.1684126984,0.714285714286
10185,1049.09090909,69.6363636364,99.9936363636,0.666666666667
10189,908.15,192.183333333,99.1928333333,0.65
10190,792.7625,106.675,98.61275,0.7875
10191,1134.5625,85.1875,99.4241666667,0.75
10192,949.826923077,114.096153846,99.9951923077,0.692307692308
10196,822.734375,106.5625,98.01125,0.734375
10198,737.6,145.666666667,98.482,0.733333333333
10202,1160.53571429,64.1071428571,98.5189285714,0.75
10203,942.62295082,78.2131147541,99.9368852459,0.672131147541
10204,1073.03797468,85.746835443,99.3160759494,0.784810126582
10205,712.314285714,108.114285714,95.4805714286,0.714285714286
10206,957.5,61.3,99.96925,0.775
10207,954.928571429,170.142857143,97.7448214286,0.642857142857
10209,763.142857143,154.892857143,94.548452381,0.761904761905
10212,889.769230769,137.512820513,99.9964102564,0.589743589744
10216,716.130434783,234.152173913,96.2060869565,0.760869565217
10217,1049.16666667,81.9305555556,99.6663888889,0.694444444444
10219,798.181818182,85.8484848485,97.2572727273,0.69696969697
10221,1060.14285714,133.964285714,99.9853571429,0.678571428571
10224,1118.98360656,135.508196721,99.7196721311,0.639344262295
10225,784.564516129,113.209677419,99.8325806452,0.838709677419
10227,934.93877551,92.8163265306,99.8204081633,0.775510204082
10228,896.807692308,43.4230769231,99.9961538462,0.846153846154
10229,887.782608696,116.695652174,97.9430434783,0.652173913043
10231,1251.08,90.48,99.9308,0.72
10232,1042.13157895,135.736842105,99.1094736842,0.526315789474
10236,1260.23913043,81.3043478261,99.9152173913,0.760869565217
10238,903.390243902,183.317073171,98.8804878049,0.731707317073
10243,880.9375,132.520833333,99.1022916667,0.833333333333
10244,1069.21538462,108.2,99.1235384615,0.784615384615
10245,969.034482759,142.827586207,99.9568965517,0.724137931034
10246,834.928571429,113.196428571,97.6080357143,0.535714285714
10247,1014.58823529,18.8970588235,99.9748529412,0.897058823529
10249,1039.65116279,90.6395348837,99.2411627907,0.953488372093
10251,850.657142857,165.342857143,97.7677142857,0.742857142857
10253,938.962962963,93.2469135802,98.9851851852,0.691358024691
10254,868.962025316,64.5063291139,98.5134177215,0.772151898734
10255,1018.29411765,239.588235294,97.6868627451,0.627450980392
10256,921.455445545,60.8811881188,99.9745544554,0.643564356436
10258,1008.40506329,145.582278481,99.5626582278,0.696202531646
10259,953.133333333,138.755555556,99.9631111111,0.711111111111
10264,828.333333333,72.0666666667,99.9811111111,0.6
10265,1114.45454545,107.045454545,97.4354545455,0.909090909091
10266,993.431818182,139.681818182,99.0802272727,0.613636363636
10267,922.222222222,90.2407407407,99.5831481481,0.62962962963
10268,976.793103448,92.4827586207,99.9213793103,0.758620689655
10269,865.547169811,50.4811320755,98.5970754717,0.783018867925
10270,776.76119403,112.373134328,98.1782089552,0.716417910448
10272,832.797297297,92.1081081081,98.1162162162,0.608108108108
10273,835.46835443,132.417721519,99.2862025316,0.73417721519
10276,455.568181818,224.651515152,90.0959090909,0.818181818182
10277,901.024096386,136.240963855,99.8777108434,0.710843373494
10278,599.590551181,117.645669291,97.2859055118,0.826771653543
10279,1008.53333333,121.688888889,99.7573333333,0.911111111111
10280,803.444444444,64.0925925926,99.1496296296,0.703703703704
10281,693.772727273,79.4545454545,98.7495454545,0.727272727273
10282,972.928571429,115.964285714,99.0080357143,0.821428571429
10283,821.652173913,85.7173913043,97.7573913043,0.826086956522
10284,1027.46428571,103.035714286,99.9967857143,0.892857142857
10285,983.652173913,108.695652174,99.7056521739,0.673913043478
10286,803.692307692,119.192307692,96.0288461538,0.730769230769
10287,717.693548387,267.258064516,95.1419354839,0.467741935484
10290,979.432432432,94.1756756757,98.7809459459,0.621621621622
10294,705.636363636,220.545454545,99.5668181818,0.818181818182
10297,762.714285714,332.2,94.1105714286,0.571428571429
10304,1056.1875,171.895833333,99.7785416667,0.791666666667
10307,859.418367347,101.734693878,99.3394897959,0.765306122449
10309,836.074074074,139.234567901,98.7737037037,0.765432098765
10310,979.094339623,55.3962264151,98.051509434,0.754716981132
10311,701.230769231,45.3846153846,99.785,1.0
10312,972.235294118,157.058823529,99.7197058824,0.705882352941
10313,649.086956522,71.6086956522,98.7826086957,0.782608695652
10314,904.213114754,89.9180327869,98.7457377049,0.704918032787
10317,904.526315789,96.8684210526,99.9828947368,0.684210526316
10322,883.926829268,147.317073171,98.5773170732,0.682926829268
10324,887.810810811,198.648648649,98.5881081081,0.608108108108
10326,1015.89285714,67.5357142857,99.9946428571,0.857142857143
10327,936.941176471,165.0,97.1838235294,0.632352941176
10329,755.406779661,139.576271186,97.7255932203,0.830508474576
10330,920.5,66.2916666667,99.2022916667,0.770833333333
10332,1136.26086957,70.3043478261,99.9930434783,0.739130434783
10333,784.828571429,117.228571429,98.258,0.771428571429
10334,876.909090909,105.878787879,98.943030303,0.515151515152
10335,838.204081633,100.714285714,97.7902040816,0.816326530612
10339,1002.13207547,108.566037736,96.4477358491,0.811320754717
10340,977.0,82.5555555556,99.9895555556,0.755555555556
10341,1254.25,68.5833333333,99.78625,0.75
10344,806.333333333,43.2962962963,98.4096296296,0.888888888889
10347,959.292682927,206.609756098,99.6456097561,0.59756097561
10354,961.066666667,110.4,99.4784444444,0.866666666667
10356,899.85,75.1166666667,98.4953333333,0.716666666667
10357,991.881578947,85.2368421053,99.6709210526,0.631578947368
10358,1108.86363636,136.787878788,98.6421212121,0.69696969697
10359,961.0625,214.84375,99.9171875,0.6875
10360,990.756097561,79.1829268293,98.7848780488,0.682926829268
10365,1117.53846154,122.487179487,99.2132051282,0.705128205128
10366,961.764705882,109.117647059,99.8966666667,0.725490196078
10370,1124.25,118.041666667,98.2933333333,0.708333333333
10373,914.52173913,145.347826087,99.9956521739,0.826086956522
10374,1025.38181818,27.5272727273,97.6583636364,0.854545454545
10375,896.529411765,167.4,96.8257647059,0.752941176471
10376,896.505263158,39.7578947368,99.6997894737,0.894736842105
10378,969.35483871,67.6666666667,96.3089247312,0.827956989247
10381,916.327586207,140.137931034,99.1229310345,0.758620689655
10385,819.785714286,190.095238095,98.7304761905,0.571428571429
10386,786.5,124.032608696,97.2681521739,0.717391304348
10387,1148.675,131.6,99.90525,0.525
10388,746.055555556,85.8703703704,99.6705555556,0.925925925926
10392,897.483146067,74.2471910112,99.4896629213,0.76404494382
10393,1009.61538462,225.525641026,98.3434615385,0.692307692308
10394,1261.79545455,159.522727273,97.9138636364,0.863636363636
10395,1020.32911392,148.974683544,98.9170886076,0.79746835443
10397,1056.23214286,68.3928571429,98.9914285714,0.732142857143
10400,928.511627907,93.3720930233,99.4823255814,0.627906976744
10401,628.777777778,100.185185185,95.1348148148,0.777777777778
10403,841.470588235,147.691176471,99.1376470588,0.647058823529
10405,798.527272727,44.9272727273,99.6934545455,0.545454545455
10406,976.545454545,62.696969697,99.9740909091,0.727272727273
10407,1064.66666667,78.1666666667,99.9852777778,0.638888888889
10409,606.7,99.5833333333,98.3138333333,0.9
10410,467.870967742,81.564516129,94.9630645161,0.903225806452
10411,1164.65517241,214.189655172,97.6515517241,0.655172413793
10412,997.93258427,91.5730337079,99.7680898876,0.629213483146
10418,755.125,166.541666667,98.4841666667,0.708333333333
10419,835.0,174.416666667,98.3854166667,0.916666666667
10420,804.941176471,83.2941176471,97.7676470588,0.705882352941
10421,964.230769231,80.5897435897,98.7761538462,0.74358974359
10423,823.01369863,100.671232877,97.8498630137,0.808219178082
10428,757.447368421,104.894736842,98.5478947368,0.447368421053
10429,806.244897959,88.0816326531,99.9379591837,0.897959183673
10430,967.150943396,166.056603774,97.5560377358,0.716981132075
10438,971.0,69.53125,99.79953125,0.609375
10442,843.441176471,130.568627451,98.5219607843,0.607843137255
10444,984.690140845,116.746478873,99.966056338,0.591549295775
10446,826.581395349,50.4069767442,99.0903488372,0.709302325581
10448,876.756097561,125.609756098,99.6765853659,0.560975609756
10454,771.5,112.380434783,98.9783695652,0.858695652174
10458,706.260869565,157.869565217,94.8353623188,0.565217391304
10459,1050.15909091,58.5227272727,99.0825,0.681818181818
10460,939.8,164.485714286,99.8528571429,0.514285714286
10463,1004.29032258,142.580645161,99.9593548387,0.741935483871
10464,1050.70149254,84.0149253731,99.1943283582,0.850746268657
10467,648.35483871,125.741935484,97.6683870968,0.612903225806
10469,759.125,239.791666667,98.2995833333,0.541666666667
10471,972.534883721,156.651162791,99.4327906977,0.720930232558
10472,1108.9375,110.416666667,99.7441666667,0.6875
10475,1141.85,119.65,99.6788333333,0.683333333333
10476,895.4,68.4333333333,99.2901666667,0.683333333333
10479,931.2875,41.2375,99.7855,0.725
10482,768.272727273,178.060606061,97.9863636364,0.636363636364
10483,914.4,113.8,99.9791111111,0.888888888889
10486,936.024390244,79.1707317073,99.516097561,0.829268292683
10490,895.318181818,75.5909090909,97.9302272727,0.738636363636
10491,853.196428571,25.0892857143,96.9658928571,0.857142857143
10492,970.285714286,156.857142857,99.8125396825,0.47619047619
10493,1120.60869565,126.217391304,99.7598550725,0.565217391304
10496,1056.6,223.616666667,99.8141666667,0.7
10499,829.666666667,85.0833333333,99.5688888889,0.722222222222
10501,1089.73684211,128.315789474,98.8386842105,0.631578947368
10504,881.087378641,42.640776699,99.002815534,0.718446601942
10508,903.632352941,83.0147058824,99.2183823529,0.779411764706
10510,897.468085106,150.372340426,98.2561702128,0.670212765957
10511,866.441176471,95.6617647059,99.0195588235,0.823529411765
10515,508.032258065,154.032258065,94.3009677419,0.838709677419
10516,949.586206897,147.379310345,99.8118965517,0.758620689655
10518,904.661971831,168.971830986,99.3147887324,0.802816901408
10519,950.615384615,133.320512821,98.6135897436,0.551282051282
10520,903.342105263,94.2105263158,98.5068421053,0.789473684211
10521,882.323529412,136.720588235,99.0855882353,0.617647058824
10522,1036.18644068,162.525423729,99.3283050847,0.830508474576
10523,1001.81428571,116.614285714,99.947,0.571428571429
10528,836.221052632,112.252631579,98.4058947368,0.936842105263
10531,889.307692308,91.8717948718,98.9464102564,0.717948717949
10536,725.629032258,95.8709677419,98.4558064516,0.661290322581
10539,973.793103448,107.517241379,98.7595402299,0.666666666667
10541,1044.54285714,89.2571428571,98.7402857143,0.828571428571
10546,1048.30769231,104.41025641,99.4982051282,0.641025641026
10547,990.941176471,129.058823529,99.155,1.0
10549,1046.37037037,104.604938272,99.5781481481,0.679012345679
10551,978.85915493,124.394366197,99.775915493,0.830985915493
10553,965.870967742,154.209677419,99.0167741935,0.693548387097
10558,1281.86666667,60.8222222222,98.9342222222,0.666666666667
10559,1007.875,77.125,99.624375,0.854166666667
10560,863.403846154,132.653846154,99.6540384615,0.75
10561,855.468085106,92.0,98.0591489362,0.723404255319
10562,976.633333333,49.7,98.7463333333,0.755555555556
10567,868.814814815,78.0617283951,98.3627160494,0.62962962963
10568,830.294117647,62.0392156863,98.7631372549,0.725490196078
10571,627.581818182,105.618181818,96.4012727273,0.836363636364
10572,736.028169014,87.0563380282,98.5338028169,0.816901408451
10573,697.333333333,98.2962962963,98.8348148148,0.62962962963
10574,752.0,92.4130434783,97.6404347826,0.739130434783
10577,1230.08,121.88,99.9928,0.68
10580,836.036585366,198.146341463,98.6542682927,0.756097560976
10581,988.693877551,128.204081633,99.1073469388,0.755102040816
10585,883.04,154.0,99.9876,0.72
10594,732.08,155.32,98.8538,0.64
10599,1703.57692308,203.423076923,99.8615384615,0.692307692308
10600,1163.11764706,197.607843137,96.5776470588,0.647058823529
10605,886.5125,92.3375,99.08725,0.625
10607,936.730769231,109.128205128,99.6733333333,0.692307692308
10608,892.373134328,165.791044776,99.471641791,0.537313432836
10610,1016.25,21.0416666667,99.9129166667,0.916666666667
10612,820.152941176,104.917647059,99.0232941176,0.811764705882
10614,941.976744186,359.88372093,97.5255813953,0.674418604651
10615,1162.35714286,145.0,98.8185714286,0.657142857143
10617,806.410958904,39.7945205479,99.7723287671,0.821917808219
10618,1030.66666667,110.555555556,99.6085185185,0.62962962963
10619,995.785714286,163.0,99.0692857143,0.761904761905
10620,884.513157895,67.0,99.2501315789,0.855263157895
10624,1147.57142857,73.4285714286,97.7152380952,0.571428571429
10625,960.125,87.71875,99.9009375,0.8125
10626,1002.89473684,105.236842105,99.9060526316,0.789473684211
10627,704.0,217.041666667,97.1508333333,0.708333333333
10629,944.319148936,112.106382979,99.7527659574,0.808510638298
10631,942.0,89.3086419753,99.2424691358,0.666666666667
10632,921.75,169.902777778,98.6583333333,0.513888888889
10633,1177.64285714,60.619047619,99.9947619048,0.952380952381
10634,772.035714286,116.928571429,96.6092857143,0.464285714286
10637,932.088235294,124.911764706,97.8132352941,0.823529411765
10639,926.620689655,136.517241379,99.994137931,0.51724137931
10640,926.818181818,98.1454545455,99.6767272727,0.636363636364
10641,868.933333333,90.8111111111,98.3102222222,0.8
10642,948.779661017,77.4915254237,98.6544067797,0.610169491525
10645,839.85,194.683333333,95.079,0.666666666667
10647,922.164556962,54.4303797468,99.976835443,0.683544303797
10648,1178.0,194.321428571,99.9689285714,0.821428571429
10650,865.930232558,97.6976744186,98.7737209302,0.720930232558
10652,970.482758621,100.206896552,99.4612643678,0.632183908046
10653,999.888888889,350.703703704,93.2007407407,0.666666666667
10654,1212.94444444,91.1666666667,98.6592592593,0.925925925926
10655,1130.13636364,98.3181818182,99.8545454545,0.909090909091
10657,1030.65714286,62.9142857143,99.976,0.742857142857
10658,1033.76923077,277.102564103,99.9925641026,0.589743589744
10659,790.564516129,91.9032258065,99.1993548387,0.870967741935
10660,1324.03571429,110.803571429,99.9896428571,0.821428571429
10663,904.0,46.5185185185,96.4351851852,0.666666666667
10665,1113.89873418,115.797468354,98.9272151899,0.784810126582
10666,1117.45454545,97.196969697,99.9195454545,0.69696969697
10668,1298.94736842,170.394736842,98.7378947368,0.710526315789
10670,1364.28301887,138.754716981,98.4858490566,0.603773584906
10671,970.605263158,60.0263157895,98.8136842105,0.986842105263
10673,956.87804878,188.524390244,99.4235365854,0.524390243902
10674,683.489795918,142.142857143,97.2502040816,0.877551020408
10676,884.655172414,98.8045977011,99.0033333333,0.758620689655
10678,982.647058824,70.4705882353,98.9694117647,0.794117647059
10680,808.711538462,120.884615385,97.7317307692,0.711538461538
10683,861.6,145.222222222,96.3994444444,0.688888888889
10686,1130.13846154,165.507692308,99.3012307692,0.676923076923
10689,769.653846154,161.538461538,99.4551923077,0.653846153846
10691,869.722222222,97.0,99.6251851852,0.666666666667
10693,962.222222222,83.4444444444,99.3355555556,0.555555555556
10696,972.11627907,186.953488372,97.7002325581,0.953488372093
10699,1019.47058824,38.862745098,99.7131372549,0.666666666667
10700,804.183098592,70.0985915493,98.8890140845,0.915492957746
10701,925.25,60.025,99.369875,0.7625
10702,927.5,89.4642857143,99.4332142857,0.714285714286
10706,1259.09090909,142.818181818,99.2859090909,0.712121212121
10707,867.948453608,104.463917526,99.7062886598,0.690721649485
10709,936.934210526,99.5921052632,99.5665789474,0.644736842105
10710,777.178571429,94.8571428571,99.9896428571,0.714285714286
10713,859.796610169,132.93220339,96.4788135593,0.762711864407
10717,887.358208955,143.358208955,99.9553731343,0.731343283582
10719,988.017241379,124.086206897,98.385,0.603448275862
10720,997.777777778,84.3333333333,99.767037037,0.777777777778
10722,810.583333333,64.9166666667,99.5836111111,0.555555555556
10725,980.6,62.0222222222,99.2057777778,0.644444444444
10727,1001.65384615,62.3717948718,99.2148717949,0.705128205128
10729,788.962962963,160.888888889,99.3301234568,0.679012345679
10731,826.816326531,131.326530612,97.3757142857,0.65306122449
10733,916.25,55.21875,99.8203125,0.78125
10736,809.182926829,119.817073171,98.9585365854,0.743902439024
10737,1126.73134328,188.985074627,95.8794029851,0.65671641791
10739,1048.71875,52.53125,99.3865625,0.8125
10744,677.263157895,200.614035088,96.0049122807,0.649122807018
10746,951.545454545,129.742424242,99.7916666667,0.484848484848
10747,1144.72093023,260.209302326,99.7723255814,0.744186046512
10748,923.975,202.1,97.775,0.9
10749,460.431034483,174.327586207,98.165,0.534482758621
10750,939.451612903,44.0,99.9929032258,0.645161290323
10751,1038.41176471,100.137254902,98.9250980392,0.627450980392
10752,1248.82608696,105.086956522,99.9534782609,0.826086956522
10753,716.142857143,170.380952381,98.8838095238,0.47619047619
10755,1153.06756757,128.72972973,99.1041891892,0.878378378378
10757,928.896551724,133.448275862,98.5117241379,0.931034482759
10758,1036.625,208.083333333,99.51,0.75
10760,969.764705882,132.078431373,97.5843137255,0.549019607843
10761,1134.44,123.84,98.6972,0.76
10764,930.961538462,137.115384615,99.1084615385,0.865384615385
10766,851.652173913,60.4782608696,99.9073913043,0.521739130435
10768,844.329411765,133.952941176,98.8348235294,0.623529411765
10771,867.779069767,89.0813953488,99.2210465116,0.639534883721
10773,893.585365854,201.658536585,98.7295121951,0.756097560976
10774,1004.0,164.875,99.9095833333,0.875
10775,945.565217391,111.347826087,99.9560869565,0.652173913043
10777,813.06097561,115.865853659,99.0076829268,0.768292682927
10779,949.631578947,123.192982456,99.9928070175,0.666666666667
10780,925.142857143,142.673469388,97.24,0.673469387755
10782,915.344827586,117.620689655,99.9879310345,0.51724137931
10785,954.816901408,178.521126761,97.4273239437,0.619718309859
10786,853.487804878,17.1951219512,99.8097560976,0.731707317073
10788,953.857142857,22.9642857143,99.8755357143,0.767857142857
10789,898.608695652,120.507246377,99.0572463768,0.797101449275
10792,954.666666667,210.8,98.9488888889,0.622222222222
10793,1070.796875,116.9375,99.70875,0.640625
10797,1242.74193548,111.161290323,99.6908064516,0.612903225806
10798,738.720588235,101.161764706,98.7348529412,0.852941176471
10802,998.42,56.28,99.9282,0.84
10807,976.4,164.906666667,98.8438666667,0.786666666667
10808,701.0,121.333333333,95.5995238095,0.809523809524
10810,886.16,130.88,99.7532,0.88
10818,763.689655172,66.3793103448,99.3389655172,0.793103448276
10819,981.531914894,101.638297872,99.9512765957,0.63829787234
10820,903.318681319,119.384615385,98.0942857143,0.736263736264
10824,892.34,182.62,98.1226,0.64
10833,1212.1641791,78.0746268657,99.9832835821,0.761194029851
10836,461.84375,56.90625,95.2971875,0.9375
10837,1111.20588235,227.588235294,98.6736764706,0.75
10840,893.847826087,98.5,99.9673913043,0.565217391304
10844,786.701923077,160.730769231,97.9015384615,0.692307692308
10846,1082.61538462,119.256410256,98.5041025641,0.74358974359
10847,766.485714286,213.0,98.1714285714,0.628571428571
10850,1058.72,125.74,99.886,0.82
10854,670.769230769,184.576923077,95.4357692308,0.769230769231
10855,954.302631579,150.302631579,99.2215789474,0.684210526316
10857,1172.47368421,158.157894737,98.61,0.789473684211
10858,709.162790698,180.418604651,95.6906976744,0.790697674419
10859,1012.57692308,118.512820513,99.2401282051,0.653846153846
10860,980.246575342,119.657534247,98.0679452055,0.712328767123
10862,732.333333333,106.444444444,99.5051851852,0.592592592593
10863,1121.81081081,126.054054054,99.7178378378,0.756756756757
10865,416.027522936,455.532110092,89.6648623853,0.889908256881
10867,1044.8,120.688888889,98.9628888889,0.844444444444
10872,1020.24675325,156.090909091,97.8268831169,0.844155844156
10873,983.0,89.2297297297,99.8640540541,0.635135135135
10874,913.925925926,107.666666667,98.9718518519,0.888888888889
10875,1015.73684211,104.877192982,99.6036842105,0.80701754386
10877,1128.76712329,135.397260274,99.994109589,0.643835616438
10879,761.545454545,146.232323232,98.4290909091,0.717171717172
10880,807.235294118,123.911764706,99.5870588235,0.676470588235
10884,898.694915254,138.06779661,98.7603389831,0.610169491525
10886,912.875,88.95,98.84025,0.8
10888,941.344827586,98.6781609195,99.1071264368,0.747126436782
10890,1026.86075949,128.341772152,99.2924050633,0.645569620253
10891,823.753424658,155.191780822,99.2467123288,0.753424657534
10892,855.125,67.8068181818,99.5138636364,0.818181818182
10895,1111.52,178.96,99.9916,0.92
10896,906.444444444,94.0,99.6279012346,0.617283950617
10898,1068.8,96.5454545455,99.0016363636,0.581818181818
10899,1351.59090909,124.227272727,98.7954545455,0.659090909091
10900,1166.84375,100.1875,99.9871875,0.75
10901,975.671428571,271.885714286,96.4797142857,0.528571428571
10906,1039.85714286,100.761904762,99.32,0.833333333333
10907,1037.66666667,95.25,99.1430555556,0.861111111111
10909,623.046153846,296.553846154,92.2589230769,0.830769230769
10910,851.692307692,72.3076923077,99.6792307692,0.923076923077
10911,938.310344828,86.6724137931,99.9717241379,0.534482758621
10912,884.416666667,148.472222222,98.0238888889,0.611111111111
10913,720.615384615,124.115384615,99.4434615385,0.836538461538
